Data,Hora,Programa,Episódio,Nº do episódio,Media
07/05/2026,04:28,Show do Milhão,Programa de 15/07/2001,210,e49c02de-b5b2-428b-ae2e-dc69d5065f5a
07/05/2026,05:33,Tentação,Programa de 02/07/1995,27,6375500414112
07/05/2026,06:31,Programa do Ratinho,Programa de 10/09/1998,3,6375930156112
07/05/2026,08:39,Eliana & Cia,Programa de 25/04/1997,5,6366859421112
07/05/2026,09:09,Programa Livre,Programa de 12/11/1991,68,6352186861112
07/05/2026,10:07,Casos de Família,Programa de 12/05/2009,7,6370518589112
07/05/2026,10:59,Passa ou Repassa,Programa de 01/12/1995,62,6366911193112
07/05/2026,11:30,Vamos Nessa,Programa de 04/07/1982,6,6375689601112
07/05/2026,12:27,Show do Milhão,Programa de 15/07/2001,210,e49c02de-b5b2-428b-ae2e-dc69d5065f5a
07/05/2026,13:32,Tentação,Programa de 02/07/1995,27,6375500414112
07/05/2026,14:30,Programa do Ratinho,Programa de 10/09/1998,3,6375930156112
07/05/2026,16:38,Eliana & Cia,Programa de 25/04/1997,5,6366859421112
07/05/2026,17:08,Programa Livre,Programa de 12/11/1991,68,6352186861112
07/05/2026,18:06,Casos de Família,Programa de 12/05/2009,7,6370518589112
07/05/2026,18:58,Passa ou Repassa,Programa de 01/12/1995,62,6366911193112
07/05/2026,19:29,Vamos Nessa,Programa de 04/07/1982,6,6375689601112
07/05/2026,20:26,Show do Milhão,Programa de 15/07/2001,210,e49c02de-b5b2-428b-ae2e-dc69d5065f5a
07/05/2026,21:31,Tentação,Programa de 02/07/1995,27,6375500414112
07/05/2026,22:29,Programa do Ratinho,Programa de 10/09/1998,3,6375930156112
08/05/2026,00:04,Eliana & Cia,Programa de 25/04/1997,5,6366859421112
08/05/2026,00:33,Eliana & Cia,Programa de 28/04/1997,6,6366858659112
08/05/2026,00:56,Programa Livre,Programa de 21/11/1991,75,6352185986112
08/05/2026,01:54,Casos de Família,Programa de 13/05/2009,8,6370518983112
08/05/2026,02:46,Táxi do Gugu,27. Táxi do terror,27,6368326050112
08/05/2026,03:01,TV Animal,Programa de 14/06/1996,164,6366658368112
08/05/2026,03:27,Táxi do Gugu,113. A boneca,113,6368324482112
08/05/2026,03:54,"Canta e Dança, Minha Gente",Programa de 14/05/2000,Programa de 14/05/2000,6373123495112_ARQUIVADO
08/05/2026,05:02,Show do Milhão,Programa de 18/07/2001,211,c6355222-0fe3-4402-a856-5b3f4debad1d
08/05/2026,06:06,Gol Show,Programa de 15/02/1998,7,6365966730112
08/05/2026,06:52,Programa do Ratinho,Programa de 11/09/1998,4,6375931134112
08/05/2026,08:02,Eliana & Cia,Programa de 25/04/1997,5,6366859421112
08/05/2026,08:32,Eliana & Cia,Programa de 28/04/1997,6,6366858659112
08/05/2026,08:54,Programa Livre,Programa de 21/11/1991,75,6352185986112
08/05/2026,09:52,Casos de Família,Programa de 13/05/2009,8,6370518983112
08/05/2026,10:45,Táxi do Gugu,27. Táxi do terror,27,6368326050112
08/05/2026,10:59,TV Animal,Programa de 14/06/1996,164,6366658368112
08/05/2026,11:25,Táxi do Gugu,113. A boneca,113,6368324482112
08/05/2026,11:52,"Canta e Dança, Minha Gente",Programa de 14/05/2000,Programa de 14/05/2000,6373123495112_ARQUIVADO
08/05/2026,13:00,Show do Milhão,Programa de 18/07/2001,211,c6355222-0fe3-4402-a856-5b3f4debad1d
08/05/2026,14:04,Gol Show,Programa de 15/02/1998,7,6365966730112
08/05/2026,14:50,Programa do Ratinho,Programa de 11/09/1998,4,6375931134112
08/05/2026,16:00,Eliana & Cia,Programa de 25/04/1997,5,6366859421112
08/05/2026,16:30,Eliana & Cia,Programa de 28/04/1997,6,6366858659112
08/05/2026,16:52,Programa Livre,Programa de 21/11/1991,75,6352185986112
08/05/2026,17:50,Casos de Família,Programa de 13/05/2009,8,6370518983112
08/05/2026,18:43,Táxi do Gugu,27. Táxi do terror,27,6368326050112
08/05/2026,18:57,TV Animal,Programa de 14/06/1996,164,6366658368112
08/05/2026,19:23,Táxi do Gugu,113. A boneca,113,6368324482112
08/05/2026,19:50,"Canta e Dança, Minha Gente",Programa de 14/05/2000,Programa de 14/05/2000,6373123495112_ARQUIVADO
08/05/2026,20:58,Show do Milhão,Programa de 18/07/2001,211,c6355222-0fe3-4402-a856-5b3f4debad1d
08/05/2026,22:02,Gol Show,Programa de 15/02/1998,7,6365966730112
08/05/2026,22:48,Programa do Ratinho,Programa de 11/09/1998,4,6375931134112
09/05/2026,00:11,Eliana & Cia,Programa de 29/04/1997,7,6366857881112
09/05/2026,00:27,Bom dia & Cia com Jacky ,Programa de 29/09/1998,7,6376086472112
09/05/2026,01:02,Show Maravilha,Programa de 06/04/1993,1515,6367445349112
09/05/2026,02:08,Casa da Angélica,Programa de 03/10/1994,25,6370292709112
09/05/2026,02:51,Programa Sergio Mallandro,Programa de 07/08/1995,42,7179e7c2-42d8-4c36-a5d5-5dad4f288fdb
09/05/2026,03:26,Fantasia,Programa de 28/01/1998,39,6376794185112
09/05/2026,05:40,Viva a Noite,Programa de 26/05/1990,6,6364950171112
09/05/2026,07:41,Eliana & Cia,Programa de 29/04/1997,7,6366857881112
09/05/2026,07:57,Bom dia & Cia com Jacky ,Programa de 29/09/1998,7,6376086472112
09/05/2026,08:32,Show Maravilha,Programa de 06/04/1993,1515,6367445349112
09/05/2026,09:38,Casa da Angélica,Programa de 03/10/1994,25,6370292709112
09/05/2026,10:18,Programa Sergio Mallandro,Programa de 07/08/1995,42,7179e7c2-42d8-4c36-a5d5-5dad4f288fdb
09/05/2026,10:50,Fantasia,Programa de 28/01/1998,39,6376794185112
09/05/2026,13:04,Em Nome do Amor,Programa de 10/09/1995,37,6370479890112
09/05/2026,15:03,Eliana & Cia,Programa de 29/04/1997,7,6366857881112
09/05/2026,15:19,Bom dia & Cia com Jacky ,Programa de 29/09/1998,7,6376086472112
09/05/2026,15:54,Show Maravilha,Programa de 06/04/1993,1515,6367445349112
09/05/2026,17:00,Casa da Angélica,Programa de 03/10/1994,25,6370292709112
09/05/2026,17:40,Programa Sergio Mallandro,Programa de 07/08/1995,42,7179e7c2-42d8-4c36-a5d5-5dad4f288fdb
09/05/2026,18:12,Fantasia,Programa de 28/01/1998,39,6376794185112
09/05/2026,20:26,Em Nome do Amor,Programa de 10/09/1995,37,6370479890112
09/05/2026,22:13,Viva a Noite,Programa de 26/05/1990,6,6364950171112
10/05/2026,00:00,Eliana,Programa de 13/05/2012,20,6372226362112
10/05/2026,03:34,Domingo Legal,Programa de 14/05/1995,54,66ef51b1-eafd-4366-b3c5-6c909c6b325a
10/05/2026,07:17,Domingo Legal,Programa de 11/05/2014,134,72bc25d0-84d5-4f29-b721-3abd69331b32
10/05/2026,08:17,Domingo Legal,Programa de 14/05/1995,54,66ef51b1-eafd-4366-b3c5-6c909c6b325a
10/05/2026,11:54,Canta e Dança Minha Gente,Programa de 13/05/2001,19,6372121278112
10/05/2026,12:44,Hebe,Programa de 06/05/2002,18,6372385250112
10/05/2026,14:09,Domingo Legal,Programa de 11/05/1997,15,6372227381112
10/05/2026,16:50,Hebe,Programa de 03/05/2004,66,b32e8f9e-0877-48a5-8cd6-e7a12a24137a
10/05/2026,18:23,Sabadão Sertanejo,Programa de 08/05/1993,26,14c5c234-9915-4c74-bec4-0377102aabe0
10/05/2026,19:46,Programa Raul Gil ,Programa de 11/05/2013,11,264dcab1-d0c0-44c1-bb2a-feba9d5b659b
10/05/2026,21:27,Sabadou com Virginia,Programa de 11/05/2024,58,a917b75d-e46c-4447-ae23-f8434e9a33ed
10/05/2026,23:00,Domingo Legal,Programa de 11/05/2014,134,72bc25d0-84d5-4f29-b721-3abd69331b32
